# Residuals   
# Time        	p_rgh         
3.833         	2.576360e-05
3.834         	2.576030e-05
3.835         	2.575690e-05
3.836         	2.575340e-05
3.837         	2.574990e-05
3.838         	2.574630e-05
3.839         	2.574250e-05
3.84          	2.573880e-05
3.841         	2.573510e-05
3.842         	2.573130e-05
3.843         	2.572750e-05
3.844         	2.572390e-05
3.845         	2.572020e-05
3.846         	2.571650e-05
3.847         	2.571280e-05
3.848         	2.570920e-05
3.849         	2.570550e-05
3.85          	2.570190e-05
3.851         	2.569820e-05
3.852         	2.569410e-05
3.853         	2.568830e-05
3.854         	2.568270e-05
3.855         	2.567740e-05
3.856         	2.567230e-05
3.857         	2.566740e-05
3.858         	2.566270e-05
3.859         	2.565810e-05
3.86          	2.565350e-05
3.861         	2.564910e-05
3.862         	2.564490e-05
3.863         	2.564070e-05
3.864         	2.563650e-05
3.865         	2.563240e-05
3.866         	2.562860e-05
3.867         	2.562540e-05
3.868         	2.562220e-05
3.869         	2.561900e-05
3.87          	2.560520e-05
3.871         	2.560010e-05
3.872         	2.559680e-05
3.873         	2.559340e-05
3.874         	2.559010e-05
3.875         	2.558670e-05
3.876         	2.558330e-05
3.877         	2.558000e-05
3.878         	2.557650e-05
3.879         	2.557260e-05
3.88          	2.556770e-05
3.881         	2.556320e-05
3.882         	2.555890e-05
3.883         	2.555470e-05
3.884         	2.555110e-05
3.885         	2.554760e-05
3.886         	2.554410e-05
3.887         	2.554060e-05
3.888         	2.553710e-05
3.889         	2.553370e-05
3.89          	2.552930e-05
3.891         	2.552390e-05
3.892         	2.551890e-05
3.893         	2.551430e-05
3.894         	2.550990e-05
3.895         	2.550570e-05
3.896         	2.550160e-05
3.897         	2.549760e-05
3.898         	2.549390e-05
3.899         	2.549020e-05
3.9           	2.548670e-05
3.901         	2.548330e-05
3.902         	2.548000e-05
3.903         	2.547670e-05
3.904         	2.547340e-05
3.905         	2.547020e-05
3.906         	2.546790e-05
3.907         	2.546580e-05
3.908         	2.546360e-05
3.909         	2.546140e-05
3.91          	2.545910e-05
3.911         	2.545670e-05
3.912         	2.545420e-05
3.913         	2.545170e-05
3.914         	2.544770e-05
3.915         	2.544290e-05
3.916         	2.543850e-05
3.917         	2.543420e-05
3.918         	2.543010e-05
3.919         	2.542640e-05
3.92          	2.542280e-05
3.921         	2.541930e-05
3.922         	2.541590e-05
3.923         	2.541220e-05
3.924         	2.540730e-05
3.925         	2.540260e-05
3.926         	2.539820e-05
3.927         	2.539400e-05
3.928         	2.538990e-05
3.929         	2.538710e-05
3.93          	2.538470e-05
3.931         	2.538270e-05
3.932         	2.538060e-05
3.933         	2.537850e-05
3.934         	2.537620e-05
3.935         	2.537390e-05
3.936         	2.537140e-05
3.937         	2.536900e-05
3.938         	2.536660e-05
3.939         	2.536420e-05
3.94          	2.536170e-05
3.941         	2.535910e-05
3.942         	2.535650e-05
3.943         	2.535390e-05
3.944         	2.535120e-05
3.945         	2.534860e-05
3.946         	2.534590e-05
3.947         	2.534310e-05
3.948         	2.534040e-05
3.949         	2.533770e-05
3.95          	2.533500e-05
3.951         	2.533230e-05
3.952         	2.532960e-05
3.953         	2.532690e-05
3.954         	2.532420e-05
3.955         	2.532140e-05
3.956         	2.531870e-05
3.957         	2.531600e-05
3.958         	2.531320e-05
3.959         	2.531050e-05
3.96          	2.530780e-05
3.961         	2.530510e-05
3.962         	2.530230e-05
3.963         	2.529960e-05
3.964         	2.529670e-05
3.965         	2.529340e-05
3.966         	2.528920e-05
3.967         	2.528590e-05
3.968         	2.528310e-05
3.969         	2.528040e-05
3.97          	2.527760e-05
3.971         	2.527500e-05
3.972         	2.527240e-05
3.973         	2.526970e-05
3.974         	2.526710e-05
3.975         	2.526450e-05
3.976         	2.526040e-05
3.977         	2.525560e-05
3.978         	2.525120e-05
3.979         	2.524690e-05
3.98          	2.524300e-05
3.981         	2.523920e-05
3.982         	2.523550e-05
3.983         	2.523210e-05
3.984         	2.522870e-05
3.985         	2.522540e-05
3.986         	2.522220e-05
3.987         	2.521920e-05
3.988         	2.521620e-05
3.989         	2.521330e-05
3.99          	2.521040e-05
3.991         	2.520760e-05
3.992         	2.520480e-05
3.993         	2.520160e-05
3.994         	2.519690e-05
3.995         	2.519270e-05
3.996         	2.518890e-05
3.997         	2.518570e-05
3.998         	2.518270e-05
3.999         	2.517990e-05
4             	2.517710e-05
4.001         	2.517430e-05
4.002         	2.517160e-05
4.003         	2.516910e-05
4.004         	2.516660e-05
4.005         	2.516410e-05
4.006         	2.516170e-05
4.007         	2.515940e-05
4.008         	2.515720e-05
4.009         	2.515500e-05
4.01          	2.515290e-05
4.011         	2.515070e-05
4.012         	2.514860e-05
4.013         	2.514650e-05
4.014         	2.514420e-05
4.015         	2.514210e-05
4.016         	2.514040e-05
4.017         	2.513870e-05
4.018         	2.513690e-05
4.019         	2.513490e-05
4.02          	2.513290e-05
4.021         	2.513080e-05
4.022         	2.512870e-05
4.023         	2.512650e-05
4.024         	2.512440e-05
4.025         	2.512080e-05
4.026         	2.511730e-05
4.027         	2.511400e-05
4.028         	2.511090e-05
4.029         	2.510830e-05
4.03          	2.510710e-05
4.031         	2.510570e-05
4.032         	2.510430e-05
4.033         	2.510280e-05
4.034         	2.510130e-05
4.035         	2.509970e-05
4.036         	2.509810e-05
4.037         	2.509650e-05
4.038         	2.509480e-05
4.039         	2.509100e-05
4.04          	2.508720e-05
4.041         	2.508360e-05
4.042         	2.508030e-05
4.043         	2.507720e-05
4.044         	2.507420e-05
4.045         	2.507140e-05
4.046         	2.506870e-05
4.047         	2.506590e-05
4.048         	2.506330e-05
4.049         	2.506080e-05
4.05          	2.505830e-05
4.051         	2.505580e-05
4.052         	2.505350e-05
4.053         	2.505120e-05
4.054         	2.504900e-05
4.055         	2.504690e-05
4.056         	2.504480e-05
4.057         	2.504270e-05
4.058         	2.504060e-05
4.059         	2.503850e-05
4.06          	2.503650e-05
4.061         	2.503450e-05
4.062         	2.503240e-05
4.063         	2.503030e-05
4.064         	2.502820e-05
4.065         	2.502620e-05
4.066         	2.502430e-05
4.067         	2.502250e-05
4.068         	2.502060e-05
4.069         	2.501890e-05
4.07          	2.501710e-05
4.071         	2.501530e-05
4.072         	2.501350e-05
4.073         	2.501160e-05
4.074         	2.500970e-05
4.075         	2.500790e-05
4.076         	2.500600e-05
4.077         	2.500410e-05
4.078         	2.500110e-05
4.079         	2.499730e-05
4.08          	2.499390e-05
4.081         	2.499090e-05
4.082         	2.498820e-05
4.083         	2.498620e-05
4.084         	2.498380e-05
4.085         	2.498130e-05
4.086         	2.497930e-05
4.087         	2.497720e-05
4.088         	2.497520e-05
4.089         	2.497320e-05
4.09          	2.497120e-05
4.091         	2.496920e-05
4.092         	2.496730e-05
4.093         	2.496530e-05
4.094         	2.496340e-05
4.095         	2.496150e-05
4.096         	2.495950e-05
4.097         	2.495750e-05
4.098         	2.495560e-05
4.099         	2.495370e-05
4.1           	2.495170e-05
4.101         	2.494980e-05
4.102         	2.494790e-05
4.103         	2.494390e-05
4.104         	2.494000e-05
4.105         	2.493680e-05
4.106         	2.493400e-05
4.107         	2.493140e-05
4.108         	2.492880e-05
4.109         	2.492650e-05
4.11          	2.492400e-05
4.111         	2.492180e-05
4.112         	2.491950e-05
4.113         	2.491720e-05
4.114         	2.491500e-05
4.115         	2.491280e-05
4.116         	2.491070e-05
4.117         	2.490850e-05
4.118         	2.490650e-05
4.119         	2.490450e-05
4.12          	2.490250e-05
4.121         	2.490040e-05
4.122         	2.489870e-05
4.123         	2.489720e-05
4.124         	2.489560e-05
4.125         	2.489400e-05
4.126         	2.489140e-05
4.127         	2.488830e-05
4.128         	2.488540e-05
4.129         	2.488270e-05
4.13          	2.488010e-05
4.131         	2.487890e-05
4.132         	2.487800e-05
4.133         	2.487700e-05
4.134         	2.487590e-05
4.135         	2.487470e-05
4.136         	2.487330e-05
4.137         	2.487190e-05
4.138         	2.487040e-05
4.139         	2.486850e-05
4.14          	2.486630e-05
4.141         	2.486440e-05
4.142         	2.486250e-05
4.143         	2.486060e-05
4.144         	2.485880e-05
4.145         	2.485700e-05
4.146         	2.485520e-05
4.147         	2.485340e-05
4.148         	2.485170e-05
4.149         	2.484990e-05
4.15          	2.484810e-05
4.151         	2.484640e-05
4.152         	2.484470e-05
4.153         	2.484300e-05
4.154         	2.484140e-05
4.155         	2.483980e-05
4.156         	2.483820e-05
4.157         	2.483660e-05
4.158         	2.483500e-05
4.159         	2.483350e-05
4.16          	2.483190e-05
4.161         	2.483040e-05
4.162         	2.482900e-05
4.163         	2.482750e-05
4.164         	2.482600e-05
4.165         	2.482450e-05
4.166         	2.482310e-05
4.167         	2.482160e-05
4.168         	2.482000e-05
4.169         	2.481630e-05
4.17          	2.481280e-05
4.171         	2.480980e-05
4.172         	2.480750e-05
4.173         	2.480540e-05
4.174         	2.480350e-05
4.175         	2.480160e-05
4.176         	2.479980e-05
4.177         	2.479810e-05
4.178         	2.479740e-05
4.179         	2.479780e-05
4.18          	2.479780e-05
4.181         	2.479720e-05
4.182         	2.479650e-05
4.183         	2.479580e-05
4.184         	2.479510e-05
4.185         	2.479430e-05
4.186         	2.479340e-05
4.187         	2.479740e-05
4.188         	2.479710e-05
4.189         	2.479610e-05
4.19          	2.479500e-05
4.191         	2.479400e-05
4.192         	2.479290e-05
4.193         	2.479180e-05
4.194         	2.479070e-05
4.195         	2.478960e-05
4.196         	2.478840e-05
4.197         	2.478730e-05
4.198         	2.478630e-05
4.199         	2.478520e-05
4.2           	2.478410e-05
4.201         	2.478270e-05
4.202         	2.478150e-05
4.203         	2.478020e-05
4.204         	2.477900e-05
4.205         	2.477780e-05
4.206         	2.477660e-05
4.207         	2.477540e-05
4.208         	2.477420e-05
4.209         	2.477300e-05
4.21          	2.477170e-05
4.211         	2.477040e-05
4.212         	2.476920e-05
4.213         	2.476790e-05
4.214         	2.476670e-05
4.215         	2.476550e-05
4.216         	2.476430e-05
4.217         	2.476300e-05
4.218         	2.476180e-05
4.219         	2.476060e-05
4.22          	2.475930e-05
4.221         	2.475810e-05
4.222         	2.475690e-05
4.223         	2.475570e-05
4.224         	2.475450e-05
4.225         	2.475330e-05
4.226         	2.475210e-05
4.227         	2.475100e-05
4.228         	2.474830e-05
4.229         	2.474570e-05
4.23          	2.474340e-05
4.231         	2.474130e-05
4.232         	2.473930e-05
4.233         	2.473890e-05
4.234         	2.473850e-05
4.235         	2.473800e-05
4.236         	2.473740e-05
4.237         	2.473510e-05
4.238         	2.473250e-05
4.239         	2.473030e-05
4.24          	2.472820e-05
4.241         	2.472630e-05
4.242         	2.472550e-05
4.243         	2.472600e-05
4.244         	2.472630e-05
4.245         	2.472650e-05
4.246         	2.472660e-05
4.247         	2.472660e-05
4.248         	2.471520e-05
4.249         	2.471230e-05
4.25          	2.471200e-05
4.251         	2.471160e-05
4.252         	2.471130e-05
4.253         	2.471080e-05
4.254         	2.471030e-05
4.255         	2.470970e-05
4.256         	2.470910e-05
4.257         	2.470850e-05
4.258         	2.470790e-05
4.259         	2.470730e-05
4.26          	2.470660e-05
4.261         	2.470600e-05
4.262         	2.470530e-05
4.263         	2.470460e-05
4.264         	2.470400e-05
4.265         	2.470340e-05
4.266         	2.470270e-05
4.267         	2.470210e-05
4.268         	2.470150e-05
4.269         	2.470050e-05
4.27          	2.469930e-05
4.271         	2.469820e-05
4.272         	2.469720e-05
4.273         	2.469600e-05
4.274         	2.469500e-05
4.275         	2.469390e-05
4.276         	2.469270e-05
4.277         	2.469160e-05
4.278         	2.469050e-05
4.279         	2.468950e-05
4.28          	2.468870e-05
4.281         	2.468780e-05
4.282         	2.468690e-05
4.283         	2.468610e-05
4.284         	2.468530e-05
4.285         	2.468450e-05
4.286         	2.468370e-05
4.287         	2.468270e-05
4.288         	2.468190e-05
4.289         	2.468110e-05
4.29          	2.468050e-05
4.291         	2.467990e-05
4.292         	2.467930e-05
4.293         	2.467870e-05
4.294         	2.467810e-05
4.295         	2.467750e-05
4.296         	2.467680e-05
4.297         	2.467620e-05
4.298         	2.467560e-05
4.299         	2.467480e-05
4.3           	2.467410e-05
4.301         	2.467340e-05
4.302         	2.467260e-05
4.303         	2.467190e-05
4.304         	2.467110e-05
4.305         	2.467020e-05
4.306         	2.466950e-05
4.307         	2.466870e-05
4.308         	2.466690e-05
4.309         	2.466410e-05
4.31          	2.466160e-05
4.311         	2.465940e-05
4.312         	2.465740e-05
4.313         	2.465800e-05
4.314         	2.465860e-05
4.315         	2.465910e-05
4.316         	2.465950e-05
4.317         	2.465980e-05
4.318         	2.466010e-05
4.319         	2.466020e-05
4.32          	2.466030e-05
4.321         	2.466020e-05
4.322         	2.466010e-05
4.323         	2.466010e-05
4.324         	2.466000e-05
4.325         	2.466010e-05
4.326         	2.466010e-05
4.327         	2.466010e-05
4.328         	2.465980e-05
4.329         	2.465960e-05
4.33          	2.465820e-05
4.331         	2.465660e-05
4.332         	2.465530e-05
4.333         	2.465410e-05
4.334         	2.465300e-05
4.335         	2.465260e-05
4.336         	2.465310e-05
4.337         	2.465360e-05
4.338         	2.465390e-05
4.339         	2.465420e-05
4.34          	2.465440e-05
4.341         	2.465450e-05
4.342         	2.465450e-05
4.343         	2.465460e-05
4.344         	2.465460e-05
4.345         	2.465460e-05
4.346         	2.465450e-05
4.347         	2.465440e-05
4.348         	2.465430e-05
4.349         	2.465430e-05
4.35          	2.465420e-05
4.351         	2.465410e-05
4.352         	2.465400e-05
4.353         	2.465380e-05
4.354         	2.465370e-05
4.355         	2.465360e-05
4.356         	2.465350e-05
4.357         	2.465340e-05
4.358         	2.465330e-05
4.359         	2.465310e-05
4.36          	2.465300e-05
4.361         	2.465290e-05
4.362         	2.465270e-05
4.363         	2.465240e-05
4.364         	2.465220e-05
4.365         	2.465180e-05
